term;uuid;concept;type;term_uuid;term_misspelled;version
ansvarsful;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;619908ec-8400-5f92-b219-5fc2005d917e;True;NARVALONTOLOGI-2.0.0.157
ansvarful;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;cb7462e4-1ae1-5188-a772-b1ef12387cc7;True;NARVALONTOLOGI-2.0.0.157
anvarsfull;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;0b9f86d1-bc99-5339-b058-e3830cab73f6;True;NARVALONTOLOGI-2.0.0.157
ansvarsfulll;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;232aea5e-1552-5f25-a2f0-b38361f01cdc;True;NARVALONTOLOGI-2.0.0.157
ansvarsull;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;19a0ed64-b4e3-5a15-b0b1-73a1d796afff;True;NARVALONTOLOGI-2.0.0.157
ansvarasfull;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;23b94dc4-de2d-51ae-bc79-164c9c7b55b6;True;NARVALONTOLOGI-2.0.0.157
ansvarfsfull;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;db6bd2b3-a3ea-57c8-8a2b-61dd5a69cf26;True;NARVALONTOLOGI-2.0.0.157
anvsarsfull;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;8d9b57c5-7178-5517-aaed-1429f70e026c;True;NARVALONTOLOGI-2.0.0.157
ansvarfullhet;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;98123584-0ed1-5698-86ff-90105229be6c;True;NARVALONTOLOGI-2.0.0.157
ansvarfylld;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;a09900c6-9d30-5bdd-8af4-236970b87d18;True;NARVALONTOLOGI-2.0.0.157
ansvarkännande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;fe5d254e-651a-5fa6-964d-2a1a3985fdde;True;NARVALONTOLOGI-2.0.0.157
ansvarskännade;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;2b18496a-0f63-55e0-b762-4b15a652e6e9;True;NARVALONTOLOGI-2.0.0.157
ansvarskänska;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;1c48b865-c42b-55af-82d6-87c336d57f77;True;NARVALONTOLOGI-2.0.0.157
ansvarkänsla;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;72ca6dfc-13a2-5b92-8d46-bd07c27bfd00;True;NARVALONTOLOGI-2.0.0.157
ansvarsskänsla;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;c8361633-e0f2-5b62-81a6-3621c9bddd8d;True;NARVALONTOLOGI-2.0.0.157
ansarkänsla;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;979a8358-dfe4-5526-b43e-565cbcc9ec81;True;NARVALONTOLOGI-2.0.0.157
anvarskänsla;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;d964a558-2759-57be-9521-845b787f0510;True;NARVALONTOLOGI-2.0.0.157
ansvarstaganade;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;7f9f4175-3eb7-5461-b754-55f6130f2332;True;NARVALONTOLOGI-2.0.0.157
ansvarstagende;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;a473e25b-7ace-5e6a-9603-b0378284ccee;True;NARVALONTOLOGI-2.0.0.157
ansvarastagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;9d47a0c4-0130-514c-bdd0-bd11a5d1c146;True;NARVALONTOLOGI-2.0.0.157
ansvars­tagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;ef184c3b-cd2c-59c6-9492-b04e81f221e3;True;NARVALONTOLOGI-2.0.0.157
ansvarstagnde;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;6ebaf2da-c105-583d-98f4-142660d34328;True;NARVALONTOLOGI-2.0.0.157
anvarstagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;45757f52-99f9-52d7-a485-5929c2f924c5;True;NARVALONTOLOGI-2.0.0.157
ansvartagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;68f4e88c-0ed3-5e7b-8f93-9d4bd5802556;True;NARVALONTOLOGI-2.0.0.157
avsvarstagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;07438aee-c009-503f-af2b-30aa44ac56c5;True;NARVALONTOLOGI-2.0.0.157
ansvarsstagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;7be05987-7efb-5964-83b2-e7e4cc5fad71;True;NARVALONTOLOGI-2.0.0.157
ansvarstagnade;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;c7032979-5532-5544-93fd-a82a2ba80eb9;True;NARVALONTOLOGI-2.0.0.157
ansvarstagade;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;647d6136-b109-53f3-bc79-54fee6443788;True;NARVALONTOLOGI-2.0.0.157
asvarstagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;85a050ba-a0d2-5ea5-9af7-cb4dd6fcdb03;True;NARVALONTOLOGI-2.0.0.157
asvartagande;4017bbad-8daf-5a0c-855c-9395c12c21b9;Ansvarstagande;FORMAGA;03048664-517e-5534-a509-568f50398c10;True;NARVALONTOLOGI-2.0.0.157
arbetssam;97b6a21d-f726-5a41-9d66-0c282e60cfde;Arbetsvillig;FORMAGA;8dca9425-0e5e-5481-a843-7490a5215288;True;NARVALONTOLOGI-2.0.0.157
arbetsdiciplin;f280d610-c93e-5141-ad8b-65a5b7499ffc;Arbetsdisciplin;FORMAGA;760847c6-4eb2-527c-8032-fddeab9fa4b7;True;NARVALONTOLOGI-2.0.0.157
arbetmoral;1b022c1b-e921-5a2f-bf9b-e311a7eae194;Arbetsmoral;FORMAGA;74f9dca2-9d69-5c13-8784-157880920e0d;True;NARVALONTOLOGI-2.0.0.157
arbetesmoral;1b022c1b-e921-5a2f-bf9b-e311a7eae194;Arbetsmoral;FORMAGA;7bc23261-6277-579a-923c-3685e8e81514;True;NARVALONTOLOGI-2.0.0.157
arbetvillig;97b6a21d-f726-5a41-9d66-0c282e60cfde;Arbetsvillig;FORMAGA;54a9e4d7-2fe8-56ad-8395-598187a37e96;True;NARVALONTOLOGI-2.0.0.157
arbetsvilig;97b6a21d-f726-5a41-9d66-0c282e60cfde;Arbetsvillig;FORMAGA;e1526b1c-319d-5459-bf58-71175a9b94d1;True;NARVALONTOLOGI-2.0.0.157
beslutmässig;6dd53069-4945-57d2-bffa-6221bb879343;Beslutsförmåga;FORMAGA;e660e6ec-6eae-5003-8c27-cfe7dd43512a;True;NARVALONTOLOGI-2.0.0.157
disiplinerad;21dc3b86-e855-5653-9126-ce897b6aa3ad;Diciplinerad;FORMAGA;ae0b2773-701b-56fd-a1a9-5fbb0c9a782c;True;NARVALONTOLOGI-2.0.0.157
'doer;20b3acd0-8cb5-5325-8390-f6a171f649b9;Doer;FORMAGA;01868aae-8ced-5275-9284-7ff72d3ea64b;True;NARVALONTOLOGI-2.0.0.157
do'er;20b3acd0-8cb5-5325-8390-f6a171f649b9;Doer;FORMAGA;da17ff94-e0b7-5021-811f-eafaac5ac831;True;NARVALONTOLOGI-2.0.0.157
drifitig;fde32054-1583-5ab4-ae73-2f0d6dcc13f3;Driftig;FORMAGA;6fae9a3c-2611-516a-8939-be8ebb11453e;True;NARVALONTOLOGI-2.0.0.157
drifitg;fde32054-1583-5ab4-ae73-2f0d6dcc13f3;Driftig;FORMAGA;c11e0cc5-3c01-5172-acef-9c46ee8df7ac;True;NARVALONTOLOGI-2.0.0.157
drivade;b8c0e720-1d08-5bcc-974d-b07a3043d21c;Drivande;FORMAGA;dc5e9641-be06-5d79-b4c9-646a6cb71535;True;NARVALONTOLOGI-2.0.0.157
drivnen;aec3ed69-4a38-539e-9121-e3f3f79caf6e;Driven;FORMAGA;e27d6c6c-c158-5641-a251-1500b32f0f3f;True;NARVALONTOLOGI-2.0.0.157
drivkaft;aec3ed69-4a38-539e-9121-e3f3f79caf6e;Driven;FORMAGA;b8518d02-451d-5ed3-9bf1-7713dd015b47;True;NARVALONTOLOGI-2.0.0.157
dynmisk;03f0c321-243b-5b36-b631-a203be96f074;Dynamisk;FORMAGA;3f5e1c30-8ce7-5a35-a5dd-03f4576c9e51;True;NARVALONTOLOGI-2.0.0.157
engergisk;fef5f569-c7e2-5fe2-9e35-c1d3f33d3899;Energisk;FORMAGA;b3de6249-cb12-5118-bd7a-c51d32249f71;True;NARVALONTOLOGI-2.0.0.157
engaread;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;68c80e92-f8e1-5bab-8374-4a6ecc1bf137;True;NARVALONTOLOGI-2.0.0.157
enagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;be1415e3-d865-5b49-8141-6305be17039a;True;NARVALONTOLOGI-2.0.0.157
engargerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;a95c81c7-dac5-500a-9296-49e08baa1e47;True;NARVALONTOLOGI-2.0.0.157
engeagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;23a96abe-516b-579f-b1ee-39345cc512ea;True;NARVALONTOLOGI-2.0.0.157
enagagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;778cf845-d816-5f7b-9a0c-5433668bb247;True;NARVALONTOLOGI-2.0.0.157
angagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;eed22c3c-992f-510e-8958-8dc0aa3bfa02;True;NARVALONTOLOGI-2.0.0.157
engagerand;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;0680eb78-c609-5084-a8d6-b8c76014dee1;True;NARVALONTOLOGI-2.0.0.157
engerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;805c2054-572b-564f-9262-c20b055bc7f0;True;NARVALONTOLOGI-2.0.0.157
engageerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;0689c985-43cc-5770-a8cf-32c85d265aed;True;NARVALONTOLOGI-2.0.0.157
engagagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;d5f3f43a-517d-5faa-99ea-fdaeae87b2d1;True;NARVALONTOLOGI-2.0.0.157
engagaerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;cf9749ca-e43f-5c5f-af29-027f0f42d796;True;NARVALONTOLOGI-2.0.0.157
angagerade;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;7e0e34f6-6ed5-5503-ada6-b7fc6441e788;True;NARVALONTOLOGI-2.0.0.157
engegerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;1e50789f-fdc8-5f77-b337-181346d83145;True;NARVALONTOLOGI-2.0.0.157
engarerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;8d80d60d-545a-5772-8294-0865abb82900;True;NARVALONTOLOGI-2.0.0.157
egagerad;786f3a94-eb0e-574c-9e91-f42662359acb;Engagerad;FORMAGA;dd8d6e8e-079e-5c44-bd5a-3c8e47dfc0a5;True;NARVALONTOLOGI-2.0.0.157
enreprenöriell;a9478378-4ac3-5c97-8abf-e11e4cd42f46;Entreprenöriell;FORMAGA;01859efb-af96-5054-a017-2ef15be2cd52;True;NARVALONTOLOGI-2.0.0.157
entrepenöriell;a9478378-4ac3-5c97-8abf-e11e4cd42f46;Entreprenöriell;FORMAGA;5266e389-6fe9-5c6e-a8e6-777e001b43fa;True;NARVALONTOLOGI-2.0.0.157
entrepenörsanda;ccd1a53a-79bc-54bf-a284-af2a69b4d00c;Entreprenörsanda;FORMAGA;686bc2d8-7e91-533b-b78b-6e10f0d8cd1c;True;NARVALONTOLOGI-2.0.0.157
entreprenörsandra;ccd1a53a-79bc-54bf-a284-af2a69b4d00c;Entreprenörsanda;FORMAGA;7f05caf2-59f7-5f8a-b87f-889d63d58370;True;NARVALONTOLOGI-2.0.0.157
entreprenöranda;ccd1a53a-79bc-54bf-a284-af2a69b4d00c;Entreprenörsanda;FORMAGA;7a63dfd7-d4b9-556a-9667-ca6328006050;True;NARVALONTOLOGI-2.0.0.157
entrepenörsdriven;a7e933f8-f423-5f23-bcc0-ff7601e6af50;Entreprenörsdriven;FORMAGA;3123104f-780e-5726-91a0-c64fb480848f;True;NARVALONTOLOGI-2.0.0.157
entreprenörssinne;aaee589c-f2a2-5f4e-afb3-8b732f179e94;Entreprenörskänsla;FORMAGA;06aa9b36-9c88-5e5e-90cb-2e03b0229996;True;NARVALONTOLOGI-2.0.0.157
entreprenörsskänsla;aaee589c-f2a2-5f4e-afb3-8b732f179e94;Entreprenörskänsla;FORMAGA;ad8facf8-8870-591e-bb8f-4296a8060db5;True;NARVALONTOLOGI-2.0.0.157
entreprenörkänsla;aaee589c-f2a2-5f4e-afb3-8b732f179e94;Entreprenörskänsla;FORMAGA;89519527-3268-5461-9189-403103b049f3;True;NARVALONTOLOGI-2.0.0.157
entreprenörmässig;a7e933f8-f423-5f23-bcc0-ff7601e6af50;Entreprenörsdriven;FORMAGA;1ef510cf-0906-50c6-9f1f-0efccc6fc39b;True;NARVALONTOLOGI-2.0.0.157
entreprenörstyrd;aadb62ea-27c8-568c-a000-f15e4c96caab;Entreprenörsstyrd;FORMAGA;fe0f4948-db64-5830-a496-f93b67480666;True;NARVALONTOLOGI-2.0.0.157
enteprenörstänk;fd10ae3a-f7f3-52c8-a079-925140c838f9;Entreprenörstänk;FORMAGA;a0d7e42b-dd06-5ccf-8661-b1af0217cc50;True;NARVALONTOLOGI-2.0.0.157
entusiam;e5a9d12a-cbf3-5ab6-a445-aa14d714aaec;Entusiasm;FORMAGA;c63dbb27-80ab-5219-8c81-fb3f1bbe5c94;True;NARVALONTOLOGI-2.0.0.157
entuiasmerande;9677098a-9e2e-5d22-ad52-3d121a206719;Entusiasmerande;FORMAGA;1d6f7e97-09a8-5979-a1ab-7969e5a4aaa8;True;NARVALONTOLOGI-2.0.0.157
entusiastik;6190d832-4010-5df1-b3b1-7b4f94dd8f07;Entusiastisk;FORMAGA;7409940f-9508-53b6-902f-2a31847b8495;True;NARVALONTOLOGI-2.0.0.157
entusiatisk;6190d832-4010-5df1-b3b1-7b4f94dd8f07;Entusiastisk;FORMAGA;8e3056c1-df25-5f0f-b0d0-63025e40a197;True;NARVALONTOLOGI-2.0.0.157
familijär;1bcb12b4-4fea-56a0-bbbb-340cc6d6472c;Familjär;FORMAGA;d237fd4e-295e-57bd-92b5-43aa93ee86bf;True;NARVALONTOLOGI-2.0.0.157
familiär;1bcb12b4-4fea-56a0-bbbb-340cc6d6472c;Familjär;FORMAGA;3b956a1f-2d0d-52bb-8525-2ee2c7a113e8;True;NARVALONTOLOGI-2.0.0.157
familjiär;1bcb12b4-4fea-56a0-bbbb-340cc6d6472c;Familjär;FORMAGA;9117ad87-d16f-5ef1-8126-efe7c56dc4ab;True;NARVALONTOLOGI-2.0.0.157
farfylld;8ce0ab16-37eb-5f1f-bb42-8be29d3b9894;Fartfylld;FORMAGA;a9ec3dbf-281b-573b-949e-28fd8fa21cef;True;NARVALONTOLOGI-2.0.0.157
fastfylld;8ce0ab16-37eb-5f1f-bb42-8be29d3b9894;Fartfylld;FORMAGA;f0f73371-0d7a-5572-96a7-6abd761bfd37;True;NARVALONTOLOGI-2.0.0.157
fartfyld;8ce0ab16-37eb-5f1f-bb42-8be29d3b9894;Fartfylld;FORMAGA;90e1b67f-47b2-5716-bdd1-a824c9f230f9;True;NARVALONTOLOGI-2.0.0.157
felxibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;8e2e86cc-f6ce-5df0-87a6-3d57314ff317;True;NARVALONTOLOGI-2.0.0.157
fleksibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;accd651d-cedb-5aa8-adf0-c4e26f30da26;True;NARVALONTOLOGI-2.0.0.157
flexibil;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;6b77a94e-f061-5091-b928-83c312ecb6e0;True;NARVALONTOLOGI-2.0.0.157
flexsibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;ed4cf3aa-9eee-5838-853f-385ddbd52a42;True;NARVALONTOLOGI-2.0.0.157
flexibiel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;43af34dd-5554-580a-a59e-d74eb01248da;True;NARVALONTOLOGI-2.0.0.157
flexilbel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;502db5c9-b29b-5530-aebf-065e8325a47f;True;NARVALONTOLOGI-2.0.0.157
fexibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;e646ab8d-7843-52a4-8f9f-24c1fbe5ef81;True;NARVALONTOLOGI-2.0.0.157
flexibl;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;c2915893-375d-553c-a0d1-55b4c169ac36;True;NARVALONTOLOGI-2.0.0.157
flxibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;d7b17a09-dc83-5820-97f5-2fd25613ca9a;True;NARVALONTOLOGI-2.0.0.157
flexiblel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;64b3b4ad-8c82-5f81-a664-2573a2d1ca87;True;NARVALONTOLOGI-2.0.0.157
flexlibel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;fc9bc489-607b-563f-83d3-3a41161a6901;True;NARVALONTOLOGI-2.0.0.157
flexiebel;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;4c3bf5ac-3d8f-55e6-8280-e7cb6a8873f5;True;NARVALONTOLOGI-2.0.0.157
flexiebl;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;0fffba38-521f-59e0-9f1a-6f14dcc9de1e;True;NARVALONTOLOGI-2.0.0.157
flexibell;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;cbe4f5ed-400a-553b-9852-7c4052fb2650;True;NARVALONTOLOGI-2.0.0.157
flexibilietet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;a99025ed-8d6c-56df-a197-cb6c56899017;True;NARVALONTOLOGI-2.0.0.157
flexilbilitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;38fa24cd-6972-5cb0-8568-d0ffd2b698f0;True;NARVALONTOLOGI-2.0.0.157
flexibilitetet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;d8e61156-96e8-5a94-96e8-2aa55c0f9d07;True;NARVALONTOLOGI-2.0.0.157
flexibiltet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;540adb0f-f7d3-5eb7-8555-7417faeffad5;True;NARVALONTOLOGI-2.0.0.157
felxibilitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;bfc42b3c-f589-5496-b614-fa8a5b3b3b4a;True;NARVALONTOLOGI-2.0.0.157
flexibillitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;ffa59006-2cc9-56ea-8440-fa346097c062;True;NARVALONTOLOGI-2.0.0.157
flexibiitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;a5d828a7-bbda-5b50-aea0-8fca862b9ad2;True;NARVALONTOLOGI-2.0.0.157
flexiblilitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;58c86e32-8eeb-5198-8980-b8af77b5f796;True;NARVALONTOLOGI-2.0.0.157
flexiblitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;f8d82040-7a78-51f5-8438-c483d58c6920;True;NARVALONTOLOGI-2.0.0.157
flexibiletet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;e53415d5-c7d0-5f26-963c-8269054d8c5b;True;NARVALONTOLOGI-2.0.0.157
flexibiliet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;37950a6b-1725-5a83-8d95-84a01b36e654;True;NARVALONTOLOGI-2.0.0.157
fexibilitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;9550e49f-efa3-5b0f-9384-b27c756f236f;True;NARVALONTOLOGI-2.0.0.157
flexibitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;23472337-6a89-523b-827a-60b468d465b8;True;NARVALONTOLOGI-2.0.0.157
flexibelitet;cda508d4-bd9e-5bab-83ff-6b0bf068a356;Flexibel;FORMAGA;fd59e343-6391-5934-90ff-1d4b2d472936;True;NARVALONTOLOGI-2.0.0.157
focuserad;36cb27f8-e935-5c1c-9977-76ebfd570914;Fokuserad;FORMAGA;47bbac27-489e-56cd-8b83-f97342ff09a9;True;NARVALONTOLOGI-2.0.0.157
framåtandra;2b20c612-49e5-51bf-a650-5c5d4db67560;Framåtanda;FORMAGA;296ce605-4d5e-50ca-9334-d3fd6316fa47;True;NARVALONTOLOGI-2.0.0.157
företagssam;5af3f399-f306-54a6-9ca5-e9e4a7c21af6;Företagsam;FORMAGA;6872d105-ea2f-5ff4-bb34-06e0a56c0f26;True;NARVALONTOLOGI-2.0.0.157
fötroendeingivande;a1799bbf-223b-5631-b724-2f67fe112162;Förtroendeingivande;FORMAGA;e800de91-ee3b-5d67-a94d-1f894a0816a6;True;NARVALONTOLOGI-2.0.0.157
förtoendeingivande;a1799bbf-223b-5631-b724-2f67fe112162;Förtroendeingivande;FORMAGA;a16b6c1a-5cee-5398-ace1-b673987b7997;True;NARVALONTOLOGI-2.0.0.157
förtroendingivande;a1799bbf-223b-5631-b724-2f67fe112162;Förtroendeingivande;FORMAGA;2fba9ad2-8e8d-5b07-b65a-b77eba9d81bb;True;NARVALONTOLOGI-2.0.0.157
förtroendeingivade;a1799bbf-223b-5631-b724-2f67fe112162;Förtroendeingivande;FORMAGA;0bd885e4-31fa-5ddd-9ba6-37e52aa8f270;True;NARVALONTOLOGI-2.0.0.157
handlingkraftig;23d60940-2d41-558c-9e93-73242d855619;Handlingskraftig;FORMAGA;ffe5af09-86c4-5869-a439-c4ff2c62560d;True;NARVALONTOLOGI-2.0.0.157
humør;d0446642-92f8-5d92-81a8-a2963e4a9104;Humor;FORMAGA;6d5a6d6e-51d8-5ed0-98cf-b8a6f180bec3;True;NARVALONTOLOGI-2.0.0.157
hummör;d0446642-92f8-5d92-81a8-a2963e4a9104;Humor;FORMAGA;52634934-58c1-5880-ae47-99b717acce3a;True;NARVALONTOLOGI-2.0.0.157
humr;d0446642-92f8-5d92-81a8-a2963e4a9104;Humor;FORMAGA;60f80f3b-924c-5264-acaa-5d847e2d9e14;True;NARVALONTOLOGI-2.0.0.157
humorisktisk;01517f83-e2ae-58c2-8dce-262e8e161325;Humoristisk;FORMAGA;6fc190e1-b8db-506b-80ec-0ff7778055eb;True;NARVALONTOLOGI-2.0.0.157
hungring;539b2f65-1ae3-51b5-a26d-3f3cea74e7ca;Hunger;FORMAGA;2db617cd-dd4b-5b19-97db-b4b74af84373;True;NARVALONTOLOGI-2.0.0.157
högpresterade;32562013-a91c-5061-9a2d-81eba3d08bad;Högpresterande;FORMAGA;894155c2-9151-59fe-841a-172e309d2e00;True;NARVALONTOLOGI-2.0.0.157
höpresterande;32562013-a91c-5061-9a2d-81eba3d08bad;Högpresterande;FORMAGA;797bd11d-6510-5672-899d-9997ca61335f;True;NARVALONTOLOGI-2.0.0.157
idéerik;1bd93880-d09f-5bfa-9c84-2f8d702b4c65;Iderik;FORMAGA;298ef947-a5fb-502e-8fce-e24db4f3ee04;True;NARVALONTOLOGI-2.0.0.157
ideerik;1bd93880-d09f-5bfa-9c84-2f8d702b4c65;Iderik;FORMAGA;c5ebab44-1579-529d-b445-ecf290f9457b;True;NARVALONTOLOGI-2.0.0.157
idéstark;072f0fc2-1544-575c-ac1e-239b9310aec3;Idestark;FORMAGA;91e62c35-f9f3-513a-b94a-b8ecc9295951;True;NARVALONTOLOGI-2.0.0.157
initiativsförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;3007e63f-ce25-51b8-90d1-18e170091f6b;True;NARVALONTOLOGI-2.0.0.157
initativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;da43b95b-e31a-5f3c-a465-73140d505e40;True;NARVALONTOLOGI-2.0.0.157
initivförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;d14a333e-bb7a-550a-9e8a-f80e7e4d4d28;True;NARVALONTOLOGI-2.0.0.157
initivativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;2c0b34d5-f4bc-5a1d-9c2f-61b608480f1b;True;NARVALONTOLOGI-2.0.0.157
inititivförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;aefb75e2-99cb-5d4e-98d9-bd29b384996a;True;NARVALONTOLOGI-2.0.0.157
initiativfömåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;aeec7253-886b-57ed-9b86-02a072693197;True;NARVALONTOLOGI-2.0.0.157
intitativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;cfc1eb25-522b-5e90-a797-3131b0c17fd8;True;NARVALONTOLOGI-2.0.0.157
initiativ­förmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;5d9c0389-67bb-50db-b547-e18f6266659c;True;NARVALONTOLOGI-2.0.0.157
initiavförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;ffdd4f95-72bf-5dcc-92ac-fc122b53cd8f;True;NARVALONTOLOGI-2.0.0.157
inititativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;22af2c5a-1b6a-5aee-beca-c61e56a75815;True;NARVALONTOLOGI-2.0.0.157
intiativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;05f173f8-5f07-56a0-b158-b089a0071fa8;True;NARVALONTOLOGI-2.0.0.157
insiativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;b77fdada-1b48-5e52-9187-b9adeed77124;True;NARVALONTOLOGI-2.0.0.157
iniativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;afc1f832-6387-5c63-974f-5a06415fa417;True;NARVALONTOLOGI-2.0.0.157
intitiativförmåga;510d14a8-3f0f-5597-a784-90a51364f374;Initiativrik;FORMAGA;a7f3a506-d46f-5e6a-a6ce-1c5e097631c1;True;NARVALONTOLOGI-2.0.0.157
